TOP.63b185ac.0000f769	START
TOP.63b185d2.000e5809	user_options->hash_mode	5600
TOP.63b185d2.000e5809	user_options->hex_charset	0
TOP.63b185d2.000e5809	user_options->hex_salt	0
TOP.63b185d2.000e5809	user_options->hex_wordlist	0
TOP.63b185d2.000e5809	user_options->hook_threads	8
TOP.63b185d2.000e5809	user_options->identify	0
TOP.63b185d2.000e5809	user_options->increment	0
TOP.63b185d2.000e5809	user_options->increment_max	256
TOP.63b185d2.000e5809	user_options->increment_min	1
TOP.63b185d2.000e5809	user_options->keep_guessing	0
TOP.63b185d2.000e5809	user_options->kernel_accel	0
TOP.63b185d2.000e5809	user_options->kernel_loops	0
TOP.63b185d2.000e5809	user_options->kernel_threads	0
TOP.63b185d2.000e5809	user_options->keyspace	0
TOP.63b185d2.000e5809	user_options->left	0
TOP.63b185d2.000e5809	user_options->logfile_disable	0
TOP.63b185d2.000e5809	user_options->loopback	0
TOP.63b185d2.000e5809	user_options->machine_readable	0
TOP.63b185d2.000e5809	user_options->markov_classic	0
TOP.63b185d2.000e5809	user_options->markov_disable	0
TOP.63b185d2.000e5809	user_options->markov_inverse	0
TOP.63b185d2.000e5809	user_options->markov_threshold	256
TOP.63b185d2.000e5809	user_options->multiply_accel_disable	0
TOP.63b185d2.000e5809	user_options->backend_info	0
TOP.63b185d2.000e5809	user_options->backend_vector_width	0
TOP.63b185d2.000e5809	user_options->optimized_kernel_enable	1
TOP.63b185d2.000e5809	user_options->outfile_autohex	1
TOP.63b185d2.000e5809	user_options->outfile_check_timer	5
TOP.63b185d2.000e5809	user_options->outfile_format	3
TOP.63b185d2.000e5809	user_options->wordlist_autohex_disable	0
TOP.63b185d2.000e5809	user_options->potfile_disable	0
TOP.63b185d2.000e5809	user_options->progress_only	0
TOP.63b185d2.000e5809	user_options->quiet	0
TOP.63b185d2.000e5809	user_options->remove	0
TOP.63b185d2.000e5809	user_options->remove_timer	60
TOP.63b185d2.000e5809	user_options->restore	0
TOP.63b185d2.000e5809	user_options->restore_disable	0
TOP.63b185d2.000e5809	user_options->restore_timer	1
TOP.63b185d2.000e5809	user_options->rp_files_cnt	0
TOP.63b185d2.000e5809	user_options->rp_gen	0
TOP.63b185d2.000e5809	user_options->rp_gen_func_max	4
TOP.63b185d2.000e5809	user_options->rp_gen_func_min	1
TOP.63b185d2.000e5809	user_options->rp_gen_seed	0
TOP.63b185d2.000e5809	user_options->runtime	0
TOP.63b185d2.000e5809	user_options->scrypt_tmto	0
TOP.63b185d2.000e5809	user_options->segment_size	33554432
TOP.63b185d2.000e5809	user_options->self_test_disable	0
TOP.63b185d2.000e5809	user_options->slow_candidates	0
TOP.63b185d2.000e5809	user_options->show	0
TOP.63b185d2.000e5809	user_options->speed_only	0
TOP.63b185d2.000e5809	user_options->spin_damp	0
TOP.63b185d2.000e5809	user_options->status	0
TOP.63b185d2.000e5809	user_options->status_json	0
TOP.63b185d2.000e5809	user_options->status_timer	10
TOP.63b185d2.000e5809	user_options->stdout_flag	0
TOP.63b185d2.000e5809	user_options->usage	0
TOP.63b185d2.000e5809	user_options->username	0
TOP.63b185d2.000e5809	user_options->veracrypt_pim_start	485
TOP.63b185d2.000e5809	user_options->veracrypt_pim_stop	485
TOP.63b185d2.000e5809	user_options->version	0
TOP.63b185d2.000e5809	user_options->workload_profile	2
TOP.63b185d2.000e5809	user_options->brain_client	0
TOP.63b185d2.000e5809	user_options->brain_client_features	2
TOP.63b185d2.000e5809	user_options->brain_server	0
TOP.63b185d2.000e5809	user_options->brain_server_timer	300
TOP.63b185d2.000e5809	user_options->brain_port	6863
TOP.63b185d2.000e5809	user_options->brain_session	0
TOP.63b185d2.000e5809	hashes->hashfile	hash.txt
TOP.63b185d2.000e5809	hashes->hashlist_mode	5
TOP.63b185d2.000e5809	hashes->hashlist_format	0
TOP.63b185d2.000e5809	hashes->hashes_cnt	0
TOP.63b185d2.000e5809	hashes->digests_cnt	1
TOP.63b185d2.000e5809	hashes->digests_done_pot	0
TOP.63b185d2.000e5809	hashes->digests_done_zero	0
TOP.63b185d2.000e5809	hashes->digests_done	0
TOP.63b185d2.000e5809	hashes->salts_cnt	1
TOP.63b185d2.000e5809	hashes->salts_done	0
TOP.63b185d2.000e5809	SUB.63b185e9.000b7e6c	START
TOP.63b185d2.000e5809	SUB.63b185e9.000b7e6c	straight_ctx->dict	rockyou.txt
TOP.63b185d2.000e5809	SUB.63b185e9.000b7e6c	runtime_start	1672578539
TOP.63b185d2.000e5809	SUB.63b185e9.000b7e6c	runtime_stop	1672578539
TOP.63b185d2.000e5809	SUB.63b185e9.000b7e6c	hashes->digests_done_new	1
TOP.63b185d2.000e5809	SUB.63b185e9.000b7e6c	status-after-work	6
TOP.63b185d2.000e5809	SUB.63b185e9.000b7e6c	STOP
TOP.63b185d2.000e5809	proc_start	1672578514
TOP.63b185d2.000e5809	proc_stop	1672578540
TOP.63b185d2.000e5809	STOP
TOP.63b187d1.000610f3	START
TOP.63b187d1.000610f3	folder_config->cwd	C:\Users\Lidor\Desktop\hashcat-6.2.6
TOP.63b187d1.000610f3	folder_config->install_dir	.
TOP.63b187d1.000610f3	folder_config->profile_dir	.
TOP.63b187d1.000610f3	folder_config->session_dir	.
TOP.63b187d1.000610f3	folder_config->shared_dir	.
TOP.63b187d1.000610f3	user_options->encoding_from	utf-8
TOP.63b187d1.000610f3	user_options->encoding_to	utf-8
TOP.63b187d1.000610f3	user_options->outfile	cracked.txt
TOP.63b187d1.000610f3	user_options->rule_buf_l	:
TOP.63b187d1.000610f3	user_options->rule_buf_r	:
TOP.63b187d1.000610f3	user_options->session	hashcat
TOP.63b187d1.000610f3	user_options->separator	:
TOP.63b187d1.000610f3	user_options->limit	0
TOP.63b187d1.000610f3	user_options->skip	0
TOP.63b187d1.000610f3	user_options->attack_mode	0
TOP.63b187d1.000610f3	user_options->benchmark	0
TOP.63b187d1.000610f3	user_options->benchmark_all	0
TOP.63b187d1.000610f3	user_options->bitmap_max	18
TOP.63b187d1.000610f3	user_options->bitmap_min	16
TOP.63b187d1.000610f3	user_options->debug_mode	0
TOP.63b187d1.000610f3	user_options->hash_info	0
TOP.63b187d1.000610f3	user_options->force	0
TOP.63b187d1.000610f3	user_options->hwmon_disable	0
TOP.63b187d1.000610f3	user_options->hwmon_temp_abort	90
TOP.63b187d1.000610f3	user_options->hash_mode	5600
TOP.63b187d1.000610f3	user_options->hex_charset	0
TOP.63b187d1.000610f3	user_options->hex_salt	0
TOP.63b187d1.000610f3	user_options->hex_wordlist	0
TOP.63b187d1.000610f3	user_options->hook_threads	8
TOP.63b187d1.000610f3	user_options->identify	0
TOP.63b187d1.000610f3	user_options->increment	0
TOP.63b187d1.000610f3	user_options->increment_max	256
TOP.63b187d1.000610f3	user_options->increment_min	1
TOP.63b187d1.000610f3	user_options->keep_guessing	0
TOP.63b187d1.000610f3	user_options->kernel_accel	0
TOP.63b187d1.000610f3	user_options->kernel_loops	0
TOP.63b187d1.000610f3	user_options->kernel_threads	0
TOP.63b187d1.000610f3	user_options->keyspace	0
TOP.63b187d1.000610f3	user_options->left	0
TOP.63b187d1.000610f3	user_options->logfile_disable	0
TOP.63b187d1.000610f3	user_options->loopback	0
TOP.63b187d1.000610f3	user_options->machine_readable	0
TOP.63b187d1.000610f3	user_options->markov_classic	0
TOP.63b187d1.000610f3	user_options->markov_disable	0
TOP.63b187d1.000610f3	user_options->markov_inverse	0
TOP.63b187d1.000610f3	user_options->markov_threshold	256
TOP.63b187d1.000610f3	user_options->multiply_accel_disable	0
TOP.63b187d1.000610f3	user_options->backend_info	0
TOP.63b187d1.000610f3	user_options->backend_vector_width	0
TOP.63b187d1.000610f3	user_options->optimized_kernel_enable	1
TOP.63b187d1.000610f3	user_options->outfile_autohex	1
TOP.63b187d1.000610f3	user_options->outfile_check_timer	5
TOP.63b187d1.000610f3	user_options->outfile_format	3
TOP.63b187d1.000610f3	user_options->wordlist_autohex_disable	0
TOP.63b187d1.000610f3	user_options->potfile_disable	0
TOP.63b187d1.000610f3	user_options->progress_only	0
TOP.63b187d1.000610f3	user_options->quiet	0
TOP.63b187d1.000610f3	user_options->remove	0
TOP.63b187d1.000610f3	user_options->remove_timer	60
TOP.63b187d1.000610f3	user_options->restore	0
TOP.63b187d1.000610f3	user_options->restore_disable	0
TOP.63b187d1.000610f3	user_options->restore_timer	1
TOP.63b187d1.000610f3	user_options->rp_files_cnt	0
TOP.63b187d1.000610f3	user_options->rp_gen	0
TOP.63b187d1.000610f3	user_options->rp_gen_func_max	4
TOP.63b187d1.000610f3	user_options->rp_gen_func_min	1
TOP.63b187d1.000610f3	user_options->rp_gen_seed	0
TOP.63b187d1.000610f3	user_options->runtime	0
TOP.63b187d1.000610f3	user_options->scrypt_tmto	0
TOP.63b187d1.000610f3	user_options->segment_size	33554432
TOP.63b187d1.000610f3	user_options->self_test_disable	0
TOP.63b187d1.000610f3	user_options->slow_candidates	0
TOP.63b187d1.000610f3	user_options->show	0
TOP.63b187d1.000610f3	user_options->speed_only	0
TOP.63b187d1.000610f3	user_options->spin_damp	0
TOP.63b187d1.000610f3	user_options->status	0
TOP.63b187d1.000610f3	user_options->status_json	0
TOP.63b187d1.000610f3	user_options->status_timer	10
TOP.63b187d1.000610f3	user_options->stdout_flag	0
TOP.63b187d1.000610f3	user_options->usage	0
TOP.63b187d1.000610f3	user_options->username	0
TOP.63b187d1.000610f3	user_options->veracrypt_pim_start	485
TOP.63b187d1.000610f3	user_options->veracrypt_pim_stop	485
TOP.63b187d1.000610f3	user_options->version	0
TOP.63b187d1.000610f3	user_options->workload_profile	2
TOP.63b187d1.000610f3	user_options->brain_client	0
TOP.63b187d1.000610f3	user_options->brain_client_features	2
TOP.63b187d1.000610f3	user_options->brain_server	0
TOP.63b187d1.000610f3	user_options->brain_server_timer	300
TOP.63b187d1.000610f3	user_options->brain_port	6863
TOP.63b187d1.000610f3	user_options->brain_session	0
TOP.63b187d1.000610f3	hashes->hashfile	hash.txt
TOP.63b187d1.000610f3	hashes->hashlist_mode	5
TOP.63b187d1.000610f3	hashes->hashlist_format	0
TOP.63b187d1.000610f3	hashes->hashes_cnt	0
TOP.63b187d1.000610f3	hashes->digests_cnt	1
TOP.63b187d1.000610f3	hashes->digests_done_pot	0
TOP.63b187d1.000610f3	hashes->digests_done_zero	0
TOP.63b187d1.000610f3	hashes->digests_done	0
TOP.63b187d1.000610f3	hashes->salts_cnt	1
TOP.63b187d1.000610f3	hashes->salts_done	0
TOP.63b187d1.000610f3	SUB.63b187d2.0002be14	START
TOP.63b187d1.000610f3	SUB.63b187d2.0002be14	straight_ctx->dict	rockyou.txt
TOP.63b187d1.000610f3	SUB.63b187d2.0002be14	runtime_start	1672579026
TOP.63b187d1.000610f3	SUB.63b187d2.0002be14	runtime_stop	1672579031
TOP.63b187d1.000610f3	SUB.63b187d2.0002be14	hashes->digests_done_new	0
TOP.63b187d1.000610f3	SUB.63b187d2.0002be14	status-after-work	5
TOP.63b187d1.000610f3	SUB.63b187d2.0002be14	STOP
TOP.63b187d1.000610f3	proc_start	1672579025
TOP.63b187d1.000610f3	proc_stop	1672579032
TOP.63b187d1.000610f3	STOP
TOP.63b18860.0009423a	START
TOP.63b18860.0009423a	folder_config->cwd	C:\Users\Lidor\Desktop\hashcat-6.2.6
TOP.63b18860.0009423a	folder_config->install_dir	.
TOP.63b18860.0009423a	folder_config->profile_dir	.
TOP.63b18860.0009423a	folder_config->session_dir	.
TOP.63b18860.0009423a	folder_config->shared_dir	.
TOP.63b18860.0009423a	user_options->encoding_from	utf-8
TOP.63b18860.0009423a	user_options->encoding_to	utf-8
TOP.63b18860.0009423a	user_options->outfile	cracked.txt
TOP.63b18860.0009423a	user_options->rule_buf_l	:
TOP.63b18860.0009423a	user_options->rule_buf_r	:
TOP.63b18860.0009423a	user_options->session	hashcat
TOP.63b18860.0009423a	user_options->separator	:
TOP.63b18860.0009423a	user_options->limit	0
TOP.63b18860.0009423a	user_options->skip	0
TOP.63b18860.0009423a	user_options->attack_mode	0
TOP.63b18860.0009423a	user_options->benchmark	0
TOP.63b18860.0009423a	user_options->benchmark_all	0
TOP.63b18860.0009423a	user_options->bitmap_max	18
TOP.63b18860.0009423a	user_options->bitmap_min	16
TOP.63b18860.0009423a	user_options->debug_mode	0
TOP.63b18860.0009423a	user_options->hash_info	0
TOP.63b18860.0009423a	user_options->force	0
TOP.63b18860.0009423a	user_options->hwmon_disable	0
TOP.63b18860.0009423a	user_options->hwmon_temp_abort	90
TOP.63b18860.0009423a	user_options->hash_mode	5600
TOP.63b18860.0009423a	user_options->hex_charset	0
TOP.63b18860.0009423a	user_options->hex_salt	0
TOP.63b18860.0009423a	user_options->hex_wordlist	0
TOP.63b18860.0009423a	user_options->hook_threads	8
TOP.63b18860.0009423a	user_options->identify	0
TOP.63b18860.0009423a	user_options->increment	0
TOP.63b18860.0009423a	user_options->increment_max	256
TOP.63b18860.0009423a	user_options->increment_min	1
TOP.63b18860.0009423a	user_options->keep_guessing	0
TOP.63b18860.0009423a	user_options->kernel_accel	0
TOP.63b18860.0009423a	user_options->kernel_loops	0
TOP.63b18860.0009423a	user_options->kernel_threads	0
TOP.63b18860.0009423a	user_options->keyspace	0
TOP.63b18860.0009423a	user_options->left	0
TOP.63b18860.0009423a	user_options->logfile_disable	0
TOP.63b18860.0009423a	user_options->loopback	0
TOP.63b18860.0009423a	user_options->machine_readable	0
TOP.63b18860.0009423a	user_options->markov_classic	0
TOP.63b18860.0009423a	user_options->markov_disable	0
TOP.63b18860.0009423a	user_options->markov_inverse	0
TOP.63b18860.0009423a	user_options->markov_threshold	256
TOP.63b18860.0009423a	user_options->multiply_accel_disable	0
TOP.63b18860.0009423a	user_options->backend_info	0
TOP.63b18860.0009423a	user_options->backend_vector_width	0
TOP.63b18860.0009423a	user_options->optimized_kernel_enable	1
TOP.63b18860.0009423a	user_options->outfile_autohex	1
TOP.63b18860.0009423a	user_options->outfile_check_timer	5
TOP.63b18860.0009423a	user_options->outfile_format	3
TOP.63b18860.0009423a	user_options->wordlist_autohex_disable	0
TOP.63b18860.0009423a	user_options->potfile_disable	0
TOP.63b18860.0009423a	user_options->progress_only	0
TOP.63b18860.0009423a	user_options->quiet	0
TOP.63b18860.0009423a	user_options->remove	0
TOP.63b18860.0009423a	user_options->remove_timer	60
TOP.63b18860.0009423a	user_options->restore	0
TOP.63b18860.0009423a	user_options->restore_disable	0
TOP.63b18860.0009423a	user_options->restore_timer	1
TOP.63b18860.0009423a	user_options->rp_files_cnt	0
TOP.63b18860.0009423a	user_options->rp_gen	0
TOP.63b18860.0009423a	user_options->rp_gen_func_max	4
TOP.63b18860.0009423a	user_options->rp_gen_func_min	1
TOP.63b18860.0009423a	user_options->rp_gen_seed	0
TOP.63b18860.0009423a	user_options->runtime	0
TOP.63b18860.0009423a	user_options->scrypt_tmto	0
TOP.63b18860.0009423a	user_options->segment_size	33554432
TOP.63b18860.0009423a	user_options->self_test_disable	0
TOP.63b18860.0009423a	user_options->slow_candidates	0
TOP.63b18860.0009423a	user_options->show	0
TOP.63b18860.0009423a	user_options->speed_only	0
TOP.63b18860.0009423a	user_options->spin_damp	0
TOP.63b18860.0009423a	user_options->status	0
TOP.63b18860.0009423a	user_options->status_json	0
TOP.63b18860.0009423a	user_options->status_timer	10
TOP.63b18860.0009423a	user_options->stdout_flag	0
TOP.63b18860.0009423a	user_options->usage	0
TOP.63b18860.0009423a	user_options->username	0
TOP.63b18860.0009423a	user_options->veracrypt_pim_start	485
TOP.63b18860.0009423a	user_options->veracrypt_pim_stop	485
TOP.63b18860.0009423a	user_options->version	0
TOP.63b18860.0009423a	user_options->workload_profile	2
TOP.63b18860.0009423a	user_options->brain_client	0
TOP.63b18860.0009423a	user_options->brain_client_features	2
TOP.63b18860.0009423a	user_options->brain_server	0
TOP.63b18860.0009423a	user_options->brain_server_timer	300
TOP.63b18860.0009423a	user_options->brain_port	6863
TOP.63b18860.0009423a	user_options->brain_session	0
TOP.63b18860.0009423a	hashes->hashfile	hash.txt
TOP.63b18860.0009423a	hashes->hashlist_mode	5
TOP.63b18860.0009423a	hashes->hashlist_format	0
TOP.63b18860.0009423a	hashes->hashes_cnt	0
TOP.63b18860.0009423a	hashes->digests_cnt	2
TOP.63b18860.0009423a	hashes->digests_done_pot	1
TOP.63b18860.0009423a	hashes->digests_done_zero	0
TOP.63b18860.0009423a	hashes->digests_done	1
TOP.63b18860.0009423a	hashes->salts_cnt	2
TOP.63b18860.0009423a	hashes->salts_done	1
TOP.63b18860.0009423a	SUB.63b18861.0002fd88	START
TOP.63b18860.0009423a	SUB.63b18861.0002fd88	straight_ctx->dict	rockyou.txt
TOP.63b18860.0009423a	SUB.63b18861.0002fd88	runtime_start	1672579169
TOP.63b18860.0009423a	SUB.63b18861.0002fd88	runtime_stop	1672579174
TOP.63b18860.0009423a	SUB.63b18861.0002fd88	hashes->digests_done_new	0
TOP.63b18860.0009423a	SUB.63b18861.0002fd88	status-after-work	5
TOP.63b18860.0009423a	SUB.63b18861.0002fd88	STOP
TOP.63b18860.0009423a	proc_start	1672579168
TOP.63b18860.0009423a	proc_stop	1672579175
TOP.63b18860.0009423a	STOP
TOP.63b1888c.0002655a	START
TOP.63b1888c.0002655a	folder_config->cwd	C:\Users\Lidor\Desktop\hashcat-6.2.6
TOP.63b1888c.0002655a	folder_config->install_dir	.
TOP.63b1888c.0002655a	folder_config->profile_dir	.
TOP.63b1888c.0002655a	folder_config->session_dir	.
TOP.63b1888c.0002655a	folder_config->shared_dir	.
TOP.63b1888c.0002655a	user_options->encoding_from	utf-8
TOP.63b1888c.0002655a	user_options->encoding_to	utf-8
TOP.63b1888c.0002655a	user_options->outfile	cracked.txt
TOP.63b1888c.0002655a	user_options->rule_buf_l	:
TOP.63b1888c.0002655a	user_options->rule_buf_r	:
TOP.63b1888c.0002655a	user_options->session	hashcat
TOP.63b1888c.0002655a	user_options->separator	:
TOP.63b1888c.0002655a	user_options->limit	0
TOP.63b1888c.0002655a	user_options->skip	0
TOP.63b1888c.0002655a	user_options->attack_mode	0
TOP.63b1888c.0002655a	user_options->benchmark	0
TOP.63b1888c.0002655a	user_options->benchmark_all	0
TOP.63b1888c.0002655a	user_options->bitmap_max	18
TOP.63b1888c.0002655a	user_options->bitmap_min	16
TOP.63b1888c.0002655a	user_options->debug_mode	0
TOP.63b1888c.0002655a	user_options->hash_info	0
TOP.63b1888c.0002655a	user_options->force	0
TOP.63b1888c.0002655a	user_options->hwmon_disable	0
TOP.63b1888c.0002655a	user_options->hwmon_temp_abort	90
TOP.63b1888c.0002655a	user_options->hash_mode	5600
TOP.63b1888c.0002655a	user_options->hex_charset	0
TOP.63b1888c.0002655a	user_options->hex_salt	0
TOP.63b1888c.0002655a	user_options->hex_wordlist	0
TOP.63b1888c.0002655a	user_options->hook_threads	8
TOP.63b1888c.0002655a	user_options->identify	0
TOP.63b1888c.0002655a	user_options->increment	0
TOP.63b1888c.0002655a	user_options->increment_max	256
TOP.63b1888c.0002655a	user_options->increment_min	1
TOP.63b1888c.0002655a	user_options->keep_guessing	0
TOP.63b1888c.0002655a	user_options->kernel_accel	0
TOP.63b1888c.0002655a	user_options->kernel_loops	0
TOP.63b1888c.0002655a	user_options->kernel_threads	0
TOP.63b1888c.0002655a	user_options->keyspace	0
TOP.63b1888c.0002655a	user_options->left	0
TOP.63b1888c.0002655a	user_options->logfile_disable	0
TOP.63b1888c.0002655a	user_options->loopback	0
TOP.63b1888c.0002655a	user_options->machine_readable	0
TOP.63b1888c.0002655a	user_options->markov_classic	0
TOP.63b1888c.0002655a	user_options->markov_disable	0
TOP.63b1888c.0002655a	user_options->markov_inverse	0
TOP.63b1888c.0002655a	user_options->markov_threshold	256
TOP.63b1888c.0002655a	user_options->multiply_accel_disable	0
TOP.63b1888c.0002655a	user_options->backend_info	0
TOP.63b1888c.0002655a	user_options->backend_vector_width	0
TOP.63b1888c.0002655a	user_options->optimized_kernel_enable	1
TOP.63b1888c.0002655a	user_options->outfile_autohex	1
TOP.63b1888c.0002655a	user_options->outfile_check_timer	5
TOP.63b1888c.0002655a	user_options->outfile_format	3
TOP.63b1888c.0002655a	user_options->wordlist_autohex_disable	0
TOP.63b1888c.0002655a	user_options->potfile_disable	0
TOP.63b1888c.0002655a	user_options->progress_only	0
TOP.63b1888c.0002655a	user_options->quiet	0
TOP.63b1888c.0002655a	user_options->remove	0
TOP.63b1888c.0002655a	user_options->remove_timer	60
TOP.63b1888c.0002655a	user_options->restore	0
TOP.63b1888c.0002655a	user_options->restore_disable	0
TOP.63b1888c.0002655a	user_options->restore_timer	1
TOP.63b1888c.0002655a	user_options->rp_files_cnt	0
TOP.63b1888c.0002655a	user_options->rp_gen	0
TOP.63b1888c.0002655a	user_options->rp_gen_func_max	4
TOP.63b1888c.0002655a	user_options->rp_gen_func_min	1
TOP.63b1888c.0002655a	user_options->rp_gen_seed	0
TOP.63b1888c.0002655a	user_options->runtime	0
TOP.63b1888c.0002655a	user_options->scrypt_tmto	0
TOP.63b1888c.0002655a	user_options->segment_size	33554432
TOP.63b1888c.0002655a	user_options->self_test_disable	0
TOP.63b1888c.0002655a	user_options->slow_candidates	0
